Track_ID,Song_Name,Main_Artist_ID,Main_Artist_Name,Main_Artist_Image_URL,Artists,Movie_Name,Genre,Popularity,Release_Year,Track_Image,Track_URL,Preview_URL,Combine_Info
3i11e2jzUtO3jChiFl3v9x,Tere Liye,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Madan Mohan, Lata Mangeshkar, Roop Kumar Rathod, Javed Akhtar",Veer - Zaara,"classic bollywood, filmi, indian instrumental, modern bollywood, classic bollywood, filmi, lata, filmi, modern bollywood, sufi, classic bollywood, filmi",63,2004,https://i.scdn.co/image/ab67616d0000b27396fa496a2cfc301430589024,https://open.spotify.com/track/3i11e2jzUtO3jChiFl3v9x,https://p.scdn.co/mp3-preview/a881dc5923b57d3f1e9abec32236aa960d70b6f3?cid=e7c90388ff5648c68dffe8716d109462,"Tere Liye, Madan Mohan, Lata Mangeshkar, Roop Kumar Rathod, Javed Akhtar, Veer - Zaara, 2004, classic bollywood, filmi, indian instrumental, modern bollywood, classic bollywood, filmi, lata, filmi, modern bollywood, sufi, classic bollywood, filmi"
16XEVyPh5NT31CAAqPbxQF,Aankhein Khuli,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Udbhav, Manohar Shetty, Ishaan, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Shah Rukh Khan, Anand Bakshi",Mohabbatein,"afghan pop, chutney, classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, filmi, modern bollywood, modern bollywood, classic bollywood",64,2000,https://i.scdn.co/image/ab67616d0000b27305a0d368c0fbf69c9a76bc81,https://open.spotify.com/track/16XEVyPh5NT31CAAqPbxQF,https://p.scdn.co/mp3-preview/c8bd590dc6a8d0bb1f147d89bef7711b89657a72?cid=e7c90388ff5648c68dffe8716d109462,"Aankhein Khuli, Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Udbhav, Manohar Shetty, Ishaan, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Shah Rukh Khan, Anand Bakshi, Mohabbatein, 2000, afghan pop, chutney, classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, filmi, modern bollywood, modern bollywood, classic bollywood"
7jV2zwwRKvHoLA8WFr3SCN,Ho Gaya Hai Tujhko To Pyar Sajna,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Lata Mangeshkar, Udit Narayan",Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),"classic bollywood, filmi, lata, chutney, filmi, odia pop",48,2013,https://i.scdn.co/image/ab67616d0000b2730553935df95aaa9381f4fc66,https://open.spotify.com/track/7jV2zwwRKvHoLA8WFr3SCN,https://p.scdn.co/mp3-preview/75a65a51968fd15fd9567beaba880d4280128410?cid=e7c90388ff5648c68dffe8716d109462,"Ho Gaya Hai Tujhko To Pyar Sajna, Lata Mangeshkar, Udit Narayan, Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack), 2013, classic bollywood, filmi, lata, chutney, filmi, odia pop"
5itw0WzsobhLXyxUuAj8OQ,Dil To Pagal Hai,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Uttam Singh, Lata Mangeshkar, Udit Narayan, Anand Bakshi",Dil To Pagal Hai,"classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, classic bollywood",61,1997,https://i.scdn.co/image/ab67616d0000b273b96494dc6eaedc90919365df,https://open.spotify.com/track/5itw0WzsobhLXyxUuAj8OQ,https://p.scdn.co/mp3-preview/fc18608a1fd904688cae9fb73913cc944732cdba?cid=e7c90388ff5648c68dffe8716d109462,"Dil To Pagal Hai, Uttam Singh, Lata Mangeshkar, Udit Narayan, Anand Bakshi, Dil To Pagal Hai, 1997, classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, classic bollywood"
500H9ENeR5AYbKU1ScK6ME,Luka Chuppi,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"A.R. Rahman, Lata Mangeshkar",Rang De Basanti (Original Motion Picture Soundtrack),"filmi, classic bollywood, filmi, lata",62,2005,https://i.scdn.co/image/ab67616d0000b273a58a09b161c806587fe97b6e,https://open.spotify.com/track/500H9ENeR5AYbKU1ScK6ME,https://p.scdn.co/mp3-preview/1f52c69c841da8b5191863e5e9c804fe5e10921e?cid=e7c90388ff5648c68dffe8716d109462,"Luka Chuppi, A.R. Rahman, Lata Mangeshkar, Rang De Basanti (Original Motion Picture Soundtrack), 2005, filmi, classic bollywood, filmi, lata"
0DIGEuLzTRIF9jtmKQlPW4,"Aap Ki Ankhon Mein Kuch (From ""Ghar"")",61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Kishore Kumar, Lata Mangeshkar",Krazy Kishore,"classic bollywood, filmi, classic bollywood, filmi, lata",43,2018,https://i.scdn.co/image/ab67616d0000b2736f116e3aba2e893cb09f6068,https://open.spotify.com/track/0DIGEuLzTRIF9jtmKQlPW4,https://p.scdn.co/mp3-preview/dfbfd76918ec9a3d7b2b63baa98b558d86e97591?cid=e7c90388ff5648c68dffe8716d109462,"Aap Ki Ankhon Mein Kuch (From ""Ghar""), Kishore Kumar, Lata Mangeshkar, Krazy Kishore, 2018, classic bollywood, filmi, classic bollywood, filmi, lata"
4gYBJIMEnBB0Ylz7VSAMNt,"Mere Khwabon Mein (From ""Dilwale Dulhania Le Jayenge"")",61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,Lata Mangeshkar,Diamonds Forever - Lata Mangeshkar,"classic bollywood, filmi, lata",46,2018,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,https://open.spotify.com/track/4gYBJIMEnBB0Ylz7VSAMNt,https://p.scdn.co/mp3-preview/96685ad745cd047dde55f4ddde303669729863cc?cid=e7c90388ff5648c68dffe8716d109462,"Mere Khwabon Mein (From ""Dilwale Dulhania Le Jayenge""), Lata Mangeshkar, Diamonds Forever - Lata Mangeshkar, 2018, classic bollywood, filmi, lata"
5KE5dZEg15RPmaPElJUTKa,Saun Di Jhadi,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"OtaaL, Lata Mangeshkar, Bappi Lahiri, Anand Bakshi",Saun Di Jhadi,"classic bollywood, filmi, lata, classic bollywood, filmi, modern bollywood, classic bollywood",47,2024,https://i.scdn.co/image/ab67616d0000b273def04f8c95404e5c06db8b6a,https://open.spotify.com/track/5KE5dZEg15RPmaPElJUTKa,https://p.scdn.co/mp3-preview/ac88239be31315daa7decc2eb5853b9bab30772d?cid=e7c90388ff5648c68dffe8716d109462,"Saun Di Jhadi, OtaaL, Lata Mangeshkar, Bappi Lahiri, Anand Bakshi, Saun Di Jhadi, 2024, classic bollywood, filmi, lata, classic bollywood, filmi, modern bollywood, classic bollywood"
59JemC1a4KDC1WxNAt7Zpt,Tujhe Dekha To,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Lata Mangeshkar, Kumar Sanu",Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),"classic bollywood, filmi, lata, filmi, modern bollywood",45,2013,https://i.scdn.co/image/ab67616d0000b2730553935df95aaa9381f4fc66,https://open.spotify.com/track/59JemC1a4KDC1WxNAt7Zpt,https://p.scdn.co/mp3-preview/51d1ab2b1c107ca445f20c6b48ce396614104589?cid=e7c90388ff5648c68dffe8716d109462,"Tujhe Dekha To, Lata Mangeshkar, Kumar Sanu, Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack), 2013, classic bollywood, filmi, lata, filmi, modern bollywood"
5VGNtow5pqQXFa0a1QAIBb,"Ajib Dastan Hai Yeh (From ""Dil Apna Aur Preet Parai"")",61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,Lata Mangeshkar,Diamonds Forever - Lata Mangeshkar,"classic bollywood, filmi, lata",43,2018,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,https://open.spotify.com/track/5VGNtow5pqQXFa0a1QAIBb,https://p.scdn.co/mp3-preview/ac237eeb6ced73cfe9eed57f719a48d9e2a239c5?cid=e7c90388ff5648c68dffe8716d109462,"Ajib Dastan Hai Yeh (From ""Dil Apna Aur Preet Parai""), Lata Mangeshkar, Diamonds Forever - Lata Mangeshkar, 2018, classic bollywood, filmi, lata"
4T3VAoUDvCJkX5OSYXnng0,Humko Humise Chura Lo,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Anand Bakshi",Mohabbatein,"afghan pop, chutney, classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, classic bollywood",59,2000,https://i.scdn.co/image/ab67616d0000b27305a0d368c0fbf69c9a76bc81,https://open.spotify.com/track/4T3VAoUDvCJkX5OSYXnng0,https://p.scdn.co/mp3-preview/2805597edb43a324b2ae1fdbc988e372f90c93ba?cid=e7c90388ff5648c68dffe8716d109462,"Humko Humise Chura Lo, Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Anand Bakshi, Mohabbatein, 2000, afghan pop, chutney, classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, classic bollywood"
4Twn7Z9eg4tmhFzLlmZsSE,Rimjhim Gire Sawan - Duet,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Kishore Kumar, Lata Mangeshkar",Manzil (Original Motion Picture Soundtrack),"classic bollywood, filmi, classic bollywood, filmi, lata",41,1977,https://i.scdn.co/image/ab67616d0000b273a2bd93f2ef2276223a936bd6,https://open.spotify.com/track/4Twn7Z9eg4tmhFzLlmZsSE,https://p.scdn.co/mp3-preview/cbb7332e913fb577cb56cf32b1f2f8878473902a?cid=e7c90388ff5648c68dffe8716d109462,"Rimjhim Gire Sawan - Duet, Kishore Kumar, Lata Mangeshkar, Manzil (Original Motion Picture Soundtrack), 1977, classic bollywood, filmi, classic bollywood, filmi, lata"
6clAHjokFftNtzUjOfH7WK,"Lag Ja Gale Se Phir (From ""Woh Kaun Thi"")",61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,Lata Mangeshkar,Diamonds Forever - Lata Mangeshkar,"classic bollywood, filmi, lata",43,2018,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,https://open.spotify.com/track/6clAHjokFftNtzUjOfH7WK,https://p.scdn.co/mp3-preview/cd70142c9d0638b2832f24e94c6da5bf2b0c6414?cid=e7c90388ff5648c68dffe8716d109462,"Lag Ja Gale Se Phir (From ""Woh Kaun Thi""), Lata Mangeshkar, Diamonds Forever - Lata Mangeshkar, 2018, classic bollywood, filmi, lata"
6FZrX6epdqcaQHx9LFRcuf,"Tujhe Dekha To (From ""Dilwale Dulhania Le Jayenge"")",61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Lata Mangeshkar, Kumar Sanu",Diamonds Forever - Lata Mangeshkar,"classic bollywood, filmi, lata, filmi, modern bollywood",47,2018,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,https://open.spotify.com/track/6FZrX6epdqcaQHx9LFRcuf,https://p.scdn.co/mp3-preview/51d1ab2b1c107ca445f20c6b48ce396614104589?cid=e7c90388ff5648c68dffe8716d109462,"Tujhe Dekha To (From ""Dilwale Dulhania Le Jayenge""), Lata Mangeshkar, Kumar Sanu, Diamonds Forever - Lata Mangeshkar, 2018, classic bollywood, filmi, lata, filmi, modern bollywood"
2UXqAinFTSFA3Y0nlWPHQn,Mehndi Laga Ke Rakhna,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Lata Mangeshkar, Udit Narayan",Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),"classic bollywood, filmi, lata, chutney, filmi, odia pop",44,2013,https://i.scdn.co/image/ab67616d0000b2730553935df95aaa9381f4fc66,https://open.spotify.com/track/2UXqAinFTSFA3Y0nlWPHQn,https://p.scdn.co/mp3-preview/9ac55e346e5586d203fe40c3fc692a0c3ea16f63?cid=e7c90388ff5648c68dffe8716d109462,"Mehndi Laga Ke Rakhna, Lata Mangeshkar, Udit Narayan, Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack), 2013, classic bollywood, filmi, lata, chutney, filmi, odia pop"
1MOguHUU3ebLM4C5u20duQ,"Bheegi Bheegi Raaton Mein (From ""Ajnabee"")",61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Lata Mangeshkar, Kishore Kumar",Diamonds Forever - Lata Mangeshkar,"classic bollywood, filmi, lata, classic bollywood, filmi",40,2018,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,https://open.spotify.com/track/1MOguHUU3ebLM4C5u20duQ,https://p.scdn.co/mp3-preview/e9a781578c040a4eb838b8a3f5aa7477dc6f883b?cid=e7c90388ff5648c68dffe8716d109462,"Bheegi Bheegi Raaton Mein (From ""Ajnabee""), Lata Mangeshkar, Kishore Kumar, Diamonds Forever - Lata Mangeshkar, 2018, classic bollywood, filmi, lata, classic bollywood, filmi"
7fyIuR4aaWb6iltlAoSkxF,Do Pal,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Madan Mohan, Lata Mangeshkar, Sonu Nigam, Javed Akhtar",Veer - Zaara,"classic bollywood, filmi, indian instrumental, modern bollywood, classic bollywood, filmi, lata, filmi, modern bollywood, classic bollywood, filmi",57,2004,https://i.scdn.co/image/ab67616d0000b27396fa496a2cfc301430589024,https://open.spotify.com/track/7fyIuR4aaWb6iltlAoSkxF,https://p.scdn.co/mp3-preview/b873d01fcae79775643aa5966eb928424218147d?cid=e7c90388ff5648c68dffe8716d109462,"Do Pal, Madan Mohan, Lata Mangeshkar, Sonu Nigam, Javed Akhtar, Veer - Zaara, 2004, classic bollywood, filmi, indian instrumental, modern bollywood, classic bollywood, filmi, lata, filmi, modern bollywood, classic bollywood, filmi"
0dova5UHQl7K3VlKu1pyEQ,Bholi Si Surat,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Uttam Singh, Lata Mangeshkar, Udit Narayan, Anand Bakshi",Dil To Pagal Hai,"classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, classic bollywood",58,1997,https://i.scdn.co/image/ab67616d0000b273b96494dc6eaedc90919365df,https://open.spotify.com/track/0dova5UHQl7K3VlKu1pyEQ,https://p.scdn.co/mp3-preview/a0dc9bbfee183888cc83b13d9d2f732ae2e0c212?cid=e7c90388ff5648c68dffe8716d109462,"Bholi Si Surat, Uttam Singh, Lata Mangeshkar, Udit Narayan, Anand Bakshi, Dil To Pagal Hai, 1997, classic bollywood, filmi, modern bollywood, classic bollywood, filmi, lata, chutney, filmi, odia pop, classic bollywood"
4mvkokOAbfjx2J2TVgwVtf,Aaja Sanam Madhur Chandni Men,61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Lata Mangeshkar, Manna Dey",Chori Chori (Original Motion Picture Soundtrack),"classic bollywood, filmi, lata, classic bollywood, filmi, rabindra sangeet",40,1957,https://i.scdn.co/image/ab67616d0000b27373156eec3da3ba6bd98e5b4d,https://open.spotify.com/track/4mvkokOAbfjx2J2TVgwVtf,https://p.scdn.co/mp3-preview/49744f42a28568611fb00b2330777fc7d70f377a?cid=e7c90388ff5648c68dffe8716d109462,"Aaja Sanam Madhur Chandni Men, Lata Mangeshkar, Manna Dey, Chori Chori (Original Motion Picture Soundtrack), 1957, classic bollywood, filmi, lata, classic bollywood, filmi, rabindra sangeet"
6eu75OSNNFbQncfV3jbJ3a,"Dekha Ek Khwab (From ""Silsila"")",61JrslREXq98hurYL2hYoc,Lata Mangeshkar,https://i.scdn.co/image/ab6761610000e5eba0199b159c0c5a9f62333d32,"Lata Mangeshkar, Kishore Kumar",Diamonds Forever - Lata Mangeshkar,"classic bollywood, filmi, lata, classic bollywood, filmi",42,2018,https://i.scdn.co/image/ab67616d0000b2736f39da36b20a464bdc28fd21,https://open.spotify.com/track/6eu75OSNNFbQncfV3jbJ3a,https://p.scdn.co/mp3-preview/846bba7b99e363b24d71c08ef6c292b11652010e?cid=e7c90388ff5648c68dffe8716d109462,"Dekha Ek Khwab (From ""Silsila""), Lata Mangeshkar, Kishore Kumar, Diamonds Forever - Lata Mangeshkar, 2018, classic bollywood, filmi, lata, classic bollywood, filmi"
71hanKncfyBt0Yi66LRUYm,"O Mere Dil Ke Chain (From ""Mere Jeevan Saathi"")",0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,Kishore Kumar,Krazy Kishore,"classic bollywood, filmi",47,2018,https://i.scdn.co/image/ab67616d0000b2736f116e3aba2e893cb09f6068,https://open.spotify.com/track/71hanKncfyBt0Yi66LRUYm,https://p.scdn.co/mp3-preview/ab8fb182f661295fb38f9ff814bbfb24d4eda6b3?cid=e7c90388ff5648c68dffe8716d109462,"O Mere Dil Ke Chain (From ""Mere Jeevan Saathi""), Kishore Kumar, Krazy Kishore, 2018, classic bollywood, filmi"
02zPo0Dt0R4TTFY5zLJZnK,Neele Neele Ambar Par - Male Version,0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,"Kalyanji-Anandji, Kishore Kumar",Kalaakaar (Original Motion Picture Soundtrack),"classic bollywood, filmi, classic bollywood, filmi",65,1983,https://i.scdn.co/image/ab67616d0000b273136f87f65afc5f0520b90b1b,https://open.spotify.com/track/02zPo0Dt0R4TTFY5zLJZnK,https://p.scdn.co/mp3-preview/db74f63119414f93bac37166717bf58e0658b4a4?cid=e7c90388ff5648c68dffe8716d109462,"Neele Neele Ambar Par - Male Version, Kalyanji-Anandji, Kishore Kumar, Kalaakaar (Original Motion Picture Soundtrack), 1983, classic bollywood, filmi, classic bollywood, filmi"
2gDdd8Z9yxoAEZ9DilapRx,"Ek Ajnabee Haseena Se (From ""Ajanabee"")",0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,Kishore Kumar,The Enigma R. D. Burman,"classic bollywood, filmi",45,2018,https://i.scdn.co/image/ab67616d0000b273d0cf05b5251d5fffa7bb0527,https://open.spotify.com/track/2gDdd8Z9yxoAEZ9DilapRx,https://p.scdn.co/mp3-preview/57b60a0ed16fcd6f43f842e0563f2bc48214d43c?cid=e7c90388ff5648c68dffe8716d109462,"Ek Ajnabee Haseena Se (From ""Ajanabee""), Kishore Kumar, The Enigma R. D. Burman, 2018, classic bollywood, filmi"
05Wws4HqfGzbqRLH0smbpD,"Yeh Sham Mastani (From ""Kati Patang"")",0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,Kishore Kumar,Krazy Kishore,"classic bollywood, filmi",44,2018,https://i.scdn.co/image/ab67616d0000b2736f116e3aba2e893cb09f6068,https://open.spotify.com/track/05Wws4HqfGzbqRLH0smbpD,https://p.scdn.co/mp3-preview/8bc60c2d5c55228ed25fd3d7189e990722f5eb21?cid=e7c90388ff5648c68dffe8716d109462,"Yeh Sham Mastani (From ""Kati Patang""), Kishore Kumar, Krazy Kishore, 2018, classic bollywood, filmi"
0us929HY2oacANZERkLkUL,"Mere Mehboob Qayamat Hogi, Pt. 1 (From ""Mr. X in Bombay"")",0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,Kishore Kumar,Krazy Kishore,"classic bollywood, filmi",45,2018,https://i.scdn.co/image/ab67616d0000b2736f116e3aba2e893cb09f6068,https://open.spotify.com/track/0us929HY2oacANZERkLkUL,https://p.scdn.co/mp3-preview/36e54d2988605ed8f8fa6e5596d7b09c6dd3fcaf?cid=e7c90388ff5648c68dffe8716d109462,"Mere Mehboob Qayamat Hogi, Pt. 1 (From ""Mr. X in Bombay""), Kishore Kumar, Krazy Kishore, 2018, classic bollywood, filmi"
0IQ3xQoJGEGHevCS81Wga8,"Ek Ladki Bheegi Bhagi Si (From ""Kahan Shuru Kahan Khatam"")",0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,"Shashwat Singh, IP Singh, Kishore Kumar, S. D. Burman, Akshay & IP, Majrooh Sultanpuri","Ek Ladki Bheegi Bhagi Si (From ""Kahan Shuru Kahan Khatam"")","desi pop, indian fusion, modern bollywood, desi pop, modern bollywood, classic bollywood, filmi, classic bollywood, filmi, classic bollywood",43,2024,https://i.scdn.co/image/ab67616d0000b273b141d5ede9f261c2022b068d,https://open.spotify.com/track/0IQ3xQoJGEGHevCS81Wga8,https://p.scdn.co/mp3-preview/815b240651deb20bb82e745cbeaa1f0bb556dbb9?cid=e7c90388ff5648c68dffe8716d109462,"Ek Ladki Bheegi Bhagi Si (From ""Kahan Shuru Kahan Khatam""), Shashwat Singh, IP Singh, Kishore Kumar, S. D. Burman, Akshay & IP, Majrooh Sultanpuri, Ek Ladki Bheegi Bhagi Si (From ""Kahan Shuru Kahan Khatam""), 2024, desi pop, indian fusion, modern bollywood, desi pop, modern bollywood, classic bollywood, filmi, classic bollywood, filmi, classic bollywood"
5r1BxH58zZpdj51nVRXb2o,Yeh Jo Mohabbat Hai,0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,Kishore Kumar,Kati Patang (Original Motion Picture Soundtrack),"classic bollywood, filmi",41,1970,https://i.scdn.co/image/ab67616d0000b273767bcd5db2f78007cfbe56f7,https://open.spotify.com/track/5r1BxH58zZpdj51nVRXb2o,https://p.scdn.co/mp3-preview/c788010bca352a7f9b83e6905afd161ed6b3d4fd?cid=e7c90388ff5648c68dffe8716d109462,"Yeh Jo Mohabbat Hai, Kishore Kumar, Kati Patang (Original Motion Picture Soundtrack), 1970, classic bollywood, filmi"
2oaKoKA8bvgWfBi9M8wEVJ,Abhi Na Jao Chhod Kar,5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,https://i.scdn.co/image/ab6761610000e5eb7c6855a92b408b6f82f3e6d1,"Asha Bhosle, Mohammed Rafi",Hum Dono (Original Motion Picture Soundtrack),"chutney, classic bollywood, filmi, classic bollywood, filmi",48,1961,https://i.scdn.co/image/ab67616d0000b273e6f533bfc8a8b3b9de6123cc,https://open.spotify.com/track/2oaKoKA8bvgWfBi9M8wEVJ,https://p.scdn.co/mp3-preview/23334fac319ba7d33b4b31cb6a6807f267a15413?cid=e7c90388ff5648c68dffe8716d109462,"Abhi Na Jao Chhod Kar, Asha Bhosle, Mohammed Rafi, Hum Dono (Original Motion Picture Soundtrack), 1961, chutney, classic bollywood, filmi, classic bollywood, filmi"
3ci9YeXRulpmFPDvqneVwc,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,https://i.scdn.co/image/ab6761610000e5eb7c6855a92b408b6f82f3e6d1,"Asha Bhosle, Mohammed Rafi",Singing Icon - Asha Bhosle,"chutney, classic bollywood, filmi, classic bollywood, filmi",46,2018,https://i.scdn.co/image/ab67616d0000b27381c79777aa54ad14e6685d64,https://open.spotify.com/track/3ci9YeXRulpmFPDvqneVwc,https://p.scdn.co/mp3-preview/5efe0349455a31504a27457da8644a44072df656?cid=e7c90388ff5648c68dffe8716d109462,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat""), Asha Bhosle, Mohammed Rafi, Singing Icon - Asha Bhosle, 2018, chutney, classic bollywood, filmi, classic bollywood, filmi"
0wnLMEOQlyW3Es1ag0HMVV,Radha Kaise Na Jale,5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,https://i.scdn.co/image/ab6761610000e5eb7c6855a92b408b6f82f3e6d1,"A.R. Rahman, Asha Bhosle, Udit Narayan, Vaishali Samant",Lagaan (Original Motion Picture Soundtrack),"filmi, chutney, classic bollywood, filmi, chutney, filmi, odia pop, filmi, marathi pop",63,2001,https://i.scdn.co/image/ab67616d0000b273c435f8cb3717f5765bfdb4aa,https://open.spotify.com/track/0wnLMEOQlyW3Es1ag0HMVV,https://p.scdn.co/mp3-preview/721cc6df7e2630d7f5c8543bcd615789b85d3d9e?cid=e7c90388ff5648c68dffe8716d109462,"Radha Kaise Na Jale, A.R. Rahman, Asha Bhosle, Udit Narayan, Vaishali Samant, Lagaan (Original Motion Picture Soundtrack), 2001, filmi, chutney, classic bollywood, filmi, chutney, filmi, odia pop, filmi, marathi pop"
4AfLtSXcvG8AkfQjDR0gJ1,Zara Sa Jhoom Loon Main,5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,https://i.scdn.co/image/ab6761610000e5eb7c6855a92b408b6f82f3e6d1,"Asha Bhosle, Abhijeet",Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack),"chutney, classic bollywood, filmi, filmi, modern bollywood",46,2013,https://i.scdn.co/image/ab67616d0000b2730553935df95aaa9381f4fc66,https://open.spotify.com/track/4AfLtSXcvG8AkfQjDR0gJ1,https://p.scdn.co/mp3-preview/dc7c2e6dac5da2404dfd84608b3ed3b5b4f9b294?cid=e7c90388ff5648c68dffe8716d109462,"Zara Sa Jhoom Loon Main, Asha Bhosle, Abhijeet, Dilwale Dulhania Le Jayenge (Original Motion Picture Soundtrack), 2013, chutney, classic bollywood, filmi, filmi, modern bollywood"
6boYaYafMoyPZAw8VMasNm,"Kitaben Bahut Si (From ""Baazigar"")",5as8A4G47Ohu9NSWs3Je8U,Asha Bhosle,https://i.scdn.co/image/ab6761610000e5eb7c6855a92b408b6f82f3e6d1,"Asha Bhosle, Vinod Rathod",Suron Ki Mallika - Asha Bhosle,"chutney, classic bollywood, filmi, classic bollywood, filmi",59,2016,https://i.scdn.co/image/ab67616d0000b273732319ec0936e5f775863b98,https://open.spotify.com/track/6boYaYafMoyPZAw8VMasNm,https://p.scdn.co/mp3-preview/ae2411b18b61530958f41fd4b4d5bd51402a64b1?cid=e7c90388ff5648c68dffe8716d109462,"Kitaben Bahut Si (From ""Baazigar""), Asha Bhosle, Vinod Rathod, Suron Ki Mallika - Asha Bhosle, 2016, chutney, classic bollywood, filmi, classic bollywood, filmi"
